id,fractal_id,symbol,direction,entry_price,sl_initial,volume_total,volume_per,status,source_timeframe,created_at
466,86920,XAUEURm,BUY,3586.79956,3509.365,0.03,0.01,cancelled_restart,30min,2026-06-12T02:10:18.593550
465,98345,XAUEURm,BUY,3613.0838799999997,3509.365,0.03,0.01,cancelled_restart,30min,2026-06-12T02:10:17.464879
464,96141,XAUEURm,BUY,3608.61796,3588.607,0.03,0.01,cancelled_restart,2H,2026-06-12T02:10:16.335000
463,102624,XAUEURm,BUY,3621.10548,3592.551,0.03,0.01,cancelled_restart,2H,2026-06-12T02:10:14.825703
462,102614,XAUEURm,BUY,3581.05672,3489.022,0.03,0.01,cancelled_restart,2H,2026-06-12T02:10:13.612570
461,102606,XAUEURm,BUY,3602.5246,3453.697,0.03,0.01,cancelled_restart,2H,2026-06-12T02:10:12.062598
460,93502,XAUEURm,BUY,3588.39868,3509.365,0.03,0.01,cancelled_restart,15min,2026-06-12T02:10:10.606376
459,98842,XAUEURm,BUY,3588.39868,3509.365,0.03,0.01,cancelled_restart,15min,2026-06-12T02:10:09.314672
458,92630,XAUEURm,BUY,3605.56936,3576.4,0.03,0.01,cancelled_restart,15min,2026-06-12T02:10:08.126826
457,89488,XAUEURm,BUY,3605.1496,3576.4,0.03,0.01,cancelled_restart,15min,2026-06-12T02:10:06.914477
456,106895,XAUEURm,BUY,3624.5469200000002,3606.305,0.03,0.01,cancelled_restart,5min,2026-06-12T02:08:32.428998
455,102250,XAUEURm,BUY,3617.6888400000003,3603.921,0.03,0.01,cancelled_restart,2H,2026-06-12T02:05:19.007977
454,99764,XAUEURm,SELL,3613.04056,3616.33,0.03,0.01,cancelled_restart,5min,2026-06-12T01:35:29.144012
453,99763,XAUEURm,SELL,3614.47412,3617.651,0.03,0.01,cancelled_restart,5min,2026-06-12T01:35:26.772443
452,98979,XAUEURm,SELL,3623.26536,3656.134,0.03,0.01,cancelled_restart,15min,2026-06-12T01:30:34.361467
451,96520,XAUEURm,SELL,3639.4524,3660.402,0.03,0.01,closed,2H,2026-06-12T01:25:55.880129
450,84693,XAUEURm,BUY,3613.0838799999997,3509.365,0.03,0.01,cancelled_restart,30min,2026-06-12T01:25:28.722771
449,85162,XAUEURm,BUY,3588.39868,3509.365,0.03,0.01,cancelled_restart,15min,2026-06-12T01:20:16.606118
448,85161,XAUEURm,BUY,3611.44168,3576.4,0.03,0.01,cancelled_restart,15min,2026-06-12T01:20:15.705845
447,81748,XAUEURm,BUY,3612.55392,3585.582,0.03,0.01,cancelled_restart,4H,2026-06-12T01:20:12.315680
446,82527,XAUEURm,BUY,3613.0838799999997,3509.365,0.03,0.01,cancelled_restart,30min,2026-06-12T01:20:11.360027
445,82711,XAUEURm,BUY,3588.39868,3509.365,0.03,0.01,cancelled_restart,15min,2026-06-12T01:20:09.564828
444,94145,XAUEURm,SELL,3622.60864,3625.069,0.03,0.01,closed,5min,2026-06-12T01:15:28.903198
